,POA_CODE16,POA_NAME16,AREASQKM16,hail_size
0,0800,0800,3.1734,0.0
1,0810,0810,23.7902,0.0
2,0812,0812,35.8899,0.0
3,0815,0815,0.6381,0.0
4,0820,0820,39.0462,0.0
5,0822,0822,150783.0188,1.5125
6,0828,0828,28.6532,0.0
7,0829,0829,44.8402,0.0
8,0830,0830,235.004,0.0
9,0832,0832,19.7272,0.0
10,0834,0834,32.6301,0.0
11,0835,0835,76.8403,0.0
12,0836,0836,130.9305,0.0
13,0837,0837,118.1157,0.0
14,0838,0838,86.3366,1.0
15,0839,0839,1.1346,0.0
16,0840,0840,291.4476,0.0
17,0841,0841,142.2064,1.95
18,0845,0845,115.696,0.0
19,0846,0846,146.7377,0.0
20,0847,0847,402.0523,0.0
21,0850,0850,551.1508,1.0
22,0852,0852,441673.019,2.725
23,0853,0853,106.2851,0.0
24,0854,0854,12.5633,0.0
25,0860,0860,42.0605,4.3
26,0862,0862,117526.0241,0.0
27,0870,0870,59.6122,2.966666666666667
28,0872,0872,970496.8141,3.7421052631578946
29,0873,0873,172.5253,1.0
30,0874,0874,72.1518,0.0
31,0875,0875,29.0124,0.0
32,0880,0880,88.9707,0.0
33,0885,0885,2.7429,0.0
34,0886,0886,13.5083,0.0
35,2000,2000,4.2873,5.0
36,2006,2006,0.678,0.0
37,2007,2007,0.5588,2.5
38,2008,2008,0.845,0.0
39,2009,2009,0.9325,0.0
40,2010,2010,2.1733,3.9075
41,2011,2011,1.4009,5.5
42,2015,2015,4.2156,0.0
43,2016,2016,1.1717,0.0
44,2017,2017,1.9386,0.0
45,2018,2018,3.9305,0.0
46,2019,2019,6.7991,0.0
47,2020,2020,11.9607,6.7
48,2021,2021,5.7186,5.75
49,2022,2022,1.9227,0.0
50,2023,2023,2.3732,0.0
51,2024,2024,1.9245,0.0
52,2025,2025,1.2307,0.0
53,2026,2026,3.6555,5.0
54,2027,2027,1.3761,3.0
55,2028,2028,0.7921,0.0
56,2029,2029,2.5285,0.0
57,2030,2030,4.663,2.0
58,2031,2031,6.0941,3.0
59,2032,2032,2.475,2.5
60,2033,2033,2.2349,0.0
61,2034,2034,3.0497,0.0
62,2035,2035,8.1207,2.25
63,2036,2036,15.7133,3.75
64,2037,2037,2.1373,0.0
65,2038,2038,1.4931,0.0
66,2039,2039,1.8337,4.4
67,2040,2040,4.754,0.0
68,2041,2041,2.4666,0.0
69,2042,2042,2.0445,0.0
70,2043,2043,0.8077,0.0
71,2044,2044,3.8539,4.0
72,2045,2045,2.3828,0.0
73,2046,2046,6.0148,0.0
74,2047,2047,2.3101,0.0
75,2048,2048,1.218,0.0
76,2049,2049,1.929,0.0
77,2050,2050,0.8252,0.0
78,2052,2052,0.4341,0.0
79,2060,2060,2.6878,0.0
80,2061,2061,0.6317,0.0
81,2062,2062,1.5527,0.0
82,2063,2063,2.7281,0.0
83,2064,2064,2.5348,0.0
84,2065,2065,5.6761,0.0
85,2066,2066,9.579,0.0
86,2067,2067,5.8197,2.0
87,2068,2068,5.6655,4.2
88,2069,2069,7.5303,0.0
89,2070,2070,7.4617,0.0
90,2071,2071,7.822,0.0
91,2072,2072,3.8097,2.5
92,2073,2073,10.2304,3.65
93,2074,2074,22.0151,3.05
94,2075,2075,17.7427,0.0
95,2076,2076,15.8484,4.075
96,2077,2077,22.8665,3.4799999999999995
97,2079,2079,11.0622,8.0
98,2080,2080,10.5767,0.0
99,2081,2081,40.1939,0.0
100,2082,2082,9.6876,3.8
101,2083,2083,45.774,2.066666666666667
102,2084,2084,107.3731,3.6666666666666665
103,2085,2085,16.2026,2.5
104,2086,2086,8.0259,2.5
105,2087,2087,8.9311,0.0
106,2088,2088,8.6503,0.0
107,2089,2089,1.5105,4.0
108,2090,2090,2.0586,0.0
109,2092,2092,3.1079,0.0
110,2093,2093,7.529,0.0
111,2094,2094,1.1683,0.0
112,2095,2095,5.5668,0.0
113,2096,2096,3.4809,0.0
114,2097,2097,4.7261,0.0
115,2099,2099,12.2704,0.0
116,2100,2100,19.8084,4.0
117,2101,2101,26.6961,0.0
118,2102,2102,4.1945,2.0
119,2103,2103,4.5559,0.0
120,2104,2104,3.7398,0.0
121,2105,2105,2.1888,3.5
122,2106,2106,3.8119,2.5
123,2107,2107,7.8757,2.6
124,2108,2108,2.9542,0.0
125,2109,2109,1.755,0.0
126,2110,2110,4.3304,0.0
127,2111,2111,4.7044,3.0
128,2112,2112,9.3136,2.0
129,2113,2113,11.461,2.0
130,2114,2114,7.3639,3.0
131,2115,2115,3.9346,0.0
132,2116,2116,3.7996,2.0
133,2117,2117,7.1247,5.0
134,2118,2118,8.507,4.0
135,2119,2119,6.7407,2.0
136,2120,2120,13.8138,3.216666666666667
137,2121,2121,9.2013,0.0
138,2122,2122,9.0577,2.0
139,2123,2123,0.0218,0.0
140,2125,2125,9.2916,4.4
141,2126,2126,8.2603,8.0
142,2127,2127,8.1291,0.0
143,2128,2128,2.7,0.0
144,2129,2129,0.4663,0.0
145,2130,2130,1.2031,0.0
146,2131,2131,3.4143,0.0
147,2132,2132,2.4354,0.0
148,2133,2133,2.5503,0.0
149,2134,2134,2.4454,0.0
150,2135,2135,6.5375,2.0
151,2136,2136,3.4638,0.0
152,2137,2137,7.355,2.0
153,2138,2138,3.3902,0.8
154,2139,2139,0.391,0.0
155,2140,2140,3.2826,0.0
156,2141,2141,11.9477,0.0
157,2142,2142,11.0016,0.0
158,2143,2143,4.3104,0.0
159,2144,2144,8.5637,2.8
160,2145,2145,26.3676,3.357142857142857
161,2146,2146,6.0077,4.0
162,2147,2147,15.9973,2.433333333333333
163,2148,2148,38.8818,4.5
164,2150,2150,5.8472,3.5833333333333335
165,2151,2151,10.7334,2.8666666666666667
166,2152,2152,4.2858,0.0
167,2153,2153,24.5421,2.6
168,2154,2154,18.8102,5.3
169,2155,2155,35.1795,4.6
170,2156,2156,62.9548,5.08
171,2157,2157,148.4858,4.166666666666667
172,2158,2158,41.7948,0.0
173,2159,2159,127.4464,2.0
174,2160,2160,8.3971,3.1666666666666665
175,2161,2161,11.2311,4.0
176,2162,2162,5.7908,2.75
177,2163,2163,6.3533,2.0
178,2164,2164,20.5158,3.0
179,2165,2165,11.12,0.0
180,2166,2166,15.2543,3.0
181,2167,2167,6.9946,2.0
182,2168,2168,12.8684,1.9
183,2170,2170,54.3191,3.2
184,2171,2171,21.5329,0.0
185,2172,2172,3.6787,0.0
186,2173,2173,192.8683,2.0
187,2174,2174,6.0563,0.0
188,2175,2175,21.9683,5.0
189,2176,2176,19.8467,3.5
190,2177,2177,5.1959,0.0
191,2178,2178,54.3241,2.0
192,2179,2179,36.4744,4.3
193,2190,2190,9.7386,0.0
194,2191,2191,1.7826,0.0
195,2192,2192,2.7309,0.0
196,2193,2193,4.1959,0.0
197,2194,2194,3.3734,0.0
198,2195,2195,3.5488,0.0
199,2196,2196,7.0679,0.0
200,2197,2197,2.9286,0.0
201,2198,2198,3.3233,0.0
202,2199,2199,4.618,0.0
203,2200,2200,14.1069,2.0
204,2203,2203,2.0929,0.0
205,2204,2204,5.7903,2.0
206,2205,2205,4.2229,0.0
207,2206,2206,5.9786,0.0
208,2207,2207,7.2242,0.0
209,2208,2208,4.459,0.0
210,2209,2209,4.2499,0.0
211,2210,2210,11.0967,0.0
212,2211,2211,7.4064,5.0
213,2212,2212,6.2455,0.0
214,2213,2213,10.037,0.0
215,2214,2214,5.3711,0.0
216,2216,2216,5.5782,0.0
217,2217,2217,6.2613,0.0
218,2218,2218,2.6489,0.0
219,2219,2219,3.7807,0.0
220,2220,2220,5.1734,0.0
221,2221,2221,5.3879,0.0
222,2222,2222,2.5163,0.0
223,2223,2223,7.253,3.0
224,2224,2224,4.7012,0.0
225,2225,2225,2.1022,0.0
226,2226,2226,5.2222,0.0
227,2227,2227,4.5993,0.0
228,2228,2228,5.914,0.0
229,2229,2229,10.8128,0.0
230,2230,2230,9.1909,6.0
231,2231,2231,19.1994,0.0
232,2232,2232,14.4108,0.0
233,2233,2233,179.9875,3.3200000000000003
234,2234,2234,39.7249,3.8200000000000003
235,2250,2250,690.9284,3.75
236,2251,2251,50.8904,6.0
237,2256,2256,72.799,3.0
238,2257,2257,22.411,1.2
239,2258,2258,121.2568,4.0
240,2259,2259,524.7348,2.7
241,2260,2260,23.2489,4.9
242,2261,2261,51.4591,3.1
243,2262,2262,33.7953,0.0
244,2263,2263,22.3942,0.0
245,2264,2264,115.1942,3.0
246,2265,2265,136.0019,0.0
247,2267,2267,3.6556,0.0
248,2278,2278,44.0603,0.0
249,2280,2280,27.9287,4.2
250,2281,2281,30.9079,3.1333333333333333
251,2282,2282,10.5223,0.0
252,2283,2283,60.2462,2.75
253,2284,2284,24.2726,4.5
254,2285,2285,32.4611,2.9
255,2286,2286,25.2353,0.0
256,2287,2287,38.0741,4.0
257,2289,2289,11.4331,0.0
258,2290,2290,36.4023,2.0
259,2291,2291,7.193,0.0
260,2292,2292,2.8938,0.0
261,2293,2293,1.3228,3.0
262,2294,2294,2.0392,0.0
263,2295,2295,11.9478,2.0
264,2296,2296,0.7062,4.0
265,2297,2297,0.801,0.0
266,2298,2298,4.0042,2.0
267,2299,2299,5.2846,4.0
268,2300,2300,3.4401,4.175
269,2302,2302,0.8283,0.0
270,2303,2303,3.0004,0.0
271,2304,2304,39.5055,0.0
272,2305,2305,8.7987,2.0
273,2306,2306,1.777,0.0
274,2307,2307,6.5582,0.0
275,2308,2308,1.7907,0.0
276,2311,2311,783.5898,5.0
277,2312,2312,181.2071,2.0
278,2314,2314,8.0114,0.0
279,2315,2315,32.3446,4.0
280,2316,2316,73.9271,0.0
281,2317,2317,9.734,0.0
282,2318,2318,251.1885,3.5200000000000005
283,2319,2319,29.6406,3.0
284,2320,2320,403.8741,3.6374999999999997
285,2321,2321,359.9923,3.7875
286,2322,2322,166.7018,3.5
287,2323,2323,209.451,4.6000000000000005
288,2324,2324,627.4293,3.253333333333333
289,2325,2325,1434.4561,4.9625
290,2326,2326,82.5445,0.0
291,2327,2327,15.0694,5.5
292,2328,2328,1682.1246,5.5
293,2329,2329,3056.2045,3.0
294,2330,2330,4902.2093,4.852941176470587
295,2331,2331,137.2978,0.0
296,2333,2333,1644.1168,2.6
297,2334,2334,20.7073,0.0
298,2335,2335,268.4372,3.7
299,2336,2336,888.9717,7.0
300,2337,2337,3331.7271,2.675
301,2338,2338,989.4776,5.0
302,2339,2339,1120.8459,4.5
303,2340,2340,3352.9984,3.7964285714285713
304,2341,2341,227.9108,0.0
305,2342,2342,561.0816,4.666666666666667
306,2343,2343,3352.8924,4.0600000000000005
307,2344,2344,339.1674,0.0
308,2345,2345,291.7831,2.5
309,2346,2346,1967.8028,4.0375
310,2347,2347,3035.4851,3.483333333333333
311,2350,2350,4541.3656,3.766666666666667
312,2351,2351,1.8617,0.0
313,2352,2352,434.2708,2.5
314,2353,2353,198.8995,2.0
315,2354,2354,7142.149,3.217391304347826
316,2355,2355,918.5516,4.0
317,2356,2356,542.7306,0.0
318,2357,2357,3668.1781,3.1769230769230767
319,2358,2358,1905.5433,3.5105263157894737
320,2359,2359,1294.1139,3.725
321,2360,2360,3385.2978,4.142424242424242
322,2361,2361,1962.877,3.4625
323,2365,2365,3804.6686,3.7800000000000002
324,2369,2369,347.5058,3.0
325,2370,2370,4769.4223,3.476470588235294
326,2371,2371,1900.6028,2.05
327,2372,2372,4894.197,3.3333333333333335
328,2379,2379,1371.0388,4.2
329,2380,2380,2089.1897,3.7600000000000002
330,2381,2381,1723.0745,5.6
331,2382,2382,1826.3389,4.1
332,2386,2386,1979.4029,3.4333333333333336
333,2387,2387,1388.5196,0.0
334,2388,2388,6699.0871,3.857142857142857
335,2390,2390,4217.1071,5.427272727272727
336,2395,2395,823.5473,7.0
337,2396,2396,1480.8723,3.533333333333333
338,2397,2397,1694.9079,0.0
339,2398,2398,953.5519,0.0
340,2399,2399,806.3755,0.0
341,2400,2400,7569.009,4.029999999999999
342,2401,2401,652.7933,0.0
343,2402,2402,1631.0064,3.533333333333333
344,2403,2403,1006.9407,3.3333333333333335
345,2404,2404,1992.4545,5.1000000000000005
346,2405,2405,3420.91,0.0
347,2406,2406,3283.8754,3.1
348,2408,2408,1561.154,3.65
349,2409,2409,1608.9724,3.0
350,2410,2410,1532.7752,4.85
351,2411,2411,396.9284,3.25
352,2415,2415,451.8325,0.0
353,2420,2420,1023.5128,4.666666666666667
354,2421,2421,244.7457,0.0
355,2422,2422,3212.5916,2.4352941176470586
356,2423,2423,1346.8032,4.75
357,2424,2424,881.6889,0.0
358,2425,2425,518.0099,3.725
359,2426,2426,71.3349,0.0
360,2427,2427,39.8682,0.0
361,2428,2428,320.3653,0.0
362,2429,2429,1799.9008,3.577777777777778
363,2430,2430,843.4816,3.7099999999999995
364,2431,2431,45.9673,3.6
365,2439,2439,266.1753,4.75
366,2440,2440,3604.2399,3.8176470588235296
367,2441,2441,917.9574,3.7
368,2443,2443,408.7852,4.0
369,2444,2444,209.8406,3.177777777777778
370,2445,2445,76.8107,0.0
371,2446,2446,2320.597,2.742857142857143
372,2447,2447,566.6442,5.0
373,2448,2448,115.0676,2.988888888888889
374,2449,2449,582.3621,3.5
375,2450,2450,1019.7179,4.01875
376,2452,2452,12.7764,4.5
377,2453,2453,2157.9951,2.888888888888889
378,2454,2454,963.9769,4.4818181818181815
379,2455,2455,48.0551,0.0
380,2456,2456,205.4446,4.0
381,2460,2460,6590.3611,4.186440677966102
382,2462,2462,470.532,4.583333333333334
383,2463,2463,549.2925,5.316666666666666
384,2464,2464,102.8533,2.6
385,2465,2465,23.5903,0.0
386,2466,2466,40.6793,0.0
387,2469,2469,3827.0398,4.121739130434782
388,2470,2470,1256.5159,4.777777777777777
389,2471,2471,442.1506,3.475
390,2472,2472,466.4076,4.46
391,2473,2473,31.366,5.0
392,2474,2474,1537.6315,3.9
393,2475,2475,494.7232,4.0
394,2476,2476,805.2007,4.4
395,2477,2477,227.642,4.05
396,2478,2478,185.6501,3.8153846153846156
397,2479,2479,164.5709,2.5
398,2480,2480,1369.4567,3.7816326530612248
399,2481,2481,131.0291,0.0
400,2482,2482,180.2681,4.466666666666667
401,2483,2483,182.7314,5.0
402,2484,2484,972.3177,4.188235294117647
403,2485,2485,13.7352,4.4
404,2486,2486,100.2248,0.0
405,2487,2487,66.6062,4.533333333333334
406,2488,2488,13.626,0.0
407,2489,2489,14.5419,3.5
408,2490,2490,22.4375,0.0
409,2500,2500,26.5668,2.9
410,2502,2502,9.1601,0.0
411,2505,2505,13.6228,0.0
412,2506,2506,7.3207,0.0
413,2508,2508,162.241,3.7
414,2515,2515,14.2268,0.0
415,2516,2516,8.6615,0.0
416,2517,2517,9.1114,0.0
417,2518,2518,12.6178,0.0
418,2519,2519,9.2816,0.0
419,2522,2522,0.5912,0.0
420,2525,2525,8.5595,0.0
421,2526,2526,132.2947,3.9
422,2527,2527,96.0698,2.6
423,2528,2528,11.163,3.8
424,2529,2529,40.4464,3.0
425,2530,2530,88.3671,3.066666666666667
426,2533,2533,106.4037,2.8
427,2534,2534,76.2287,0.0
428,2535,2535,247.9753,2.0
429,2536,2536,974.8377,2.3666666666666667
430,2537,2537,1167.0234,3.0
431,2538,2538,390.357,0.0
432,2539,2539,686.166,3.5666666666666664
433,2540,2540,1900.7277,3.0
434,2541,2541,45.4319,2.0
435,2545,2545,876.5468,0.0
436,2546,2546,911.2673,0.0
437,2548,2548,120.1179,0.0
438,2549,2549,222.9511,0.0
439,2550,2550,3966.6691,3.7222222222222223
440,2551,2551,1398.1385,0.0
441,2555,2555,26.981,2.5
442,2556,2556,40.2134,3.5
443,2557,2557,36.6246,0.0
444,2558,2558,7.6039,0.0
445,2559,2559,4.3495,0.0
446,2560,2560,411.3139,2.8272727272727276
447,2563,2563,11.5603,0.0
448,2564,2564,9.0236,0.0
449,2565,2565,29.7638,0.0
450,2566,2566,28.2936,0.0
451,2567,2567,31.3652,0.0
452,2568,2568,34.0936,0.0
453,2569,2569,26.7707,0.0
454,2570,2570,469.364,3.785714285714285
455,2571,2571,250.2842,3.5888888888888886
456,2572,2572,106.1733,0.0
457,2573,2573,16.9782,4.4
458,2574,2574,350.23,2.3
459,2575,2575,973.4283,4.8
460,2576,2576,174.2442,3.5
461,2577,2577,1320.5648,3.5999999999999996
462,2578,2578,47.9223,3.0
463,2579,2579,860.117,3.5
464,2580,2580,5244.2434,2.7615384615384615
465,2581,2581,2106.6075,4.166666666666667
466,2582,2582,3062.7038,3.742857142857143
467,2583,2583,3382.689,5.2
468,2584,2584,281.3129,0.0
469,2585,2585,260.132,0.0
470,2586,2586,2323.2504,2.5
471,2587,2587,921.8587,3.8
472,2588,2588,218.0548,0.0
473,2590,2590,1320.4638,2.5
474,2594,2594,2418.7153,3.4
475,2600,2600,23.3394,3.15
476,2601,2601,15.233,2.5
477,2602,2602,21.9721,0.0
478,2603,2603,9.2066,2.68
479,2604,2604,5.4945,2.0
480,2605,2605,9.2938,0.0
481,2606,2606,9.0325,2.0
482,2607,2607,10.2741,0.0
483,2609,2609,114.7861,3.3000000000000003
484,2611,2611,1514.8991,3.1
485,2612,2612,9.4533,0.0
486,2614,2614,11.1128,4.4
487,2615,2615,28.5784,3.0
488,2617,2617,92.0837,2.5
489,2618,2618,267.4142,0.0
490,2619,2619,11.3301,0.0
491,2620,2620,2882.9104,3.6
492,2621,2621,853.2358,3.0
493,2622,2622,4524.5366,3.625
494,2623,2623,166.9084,0.0
495,2625,2625,1.0856,0.0
496,2626,2626,383.5687,3.0
497,2627,2627,3003.2461,2.725
498,2628,2628,2336.2568,0.0
499,2629,2629,1394.1965,0.0
500,2630,2630,4206.2229,3.5833333333333335
501,2631,2631,1199.4934,4.0
502,2632,2632,1825.4246,4.4
503,2633,2633,766.0264,4.0
504,2640,2640,1030.2208,2.433333333333333
505,2641,2641,33.5384,0.0
506,2642,2642,4076.6747,2.0
507,2643,2643,156.0675,0.0
508,2644,2644,2157.7365,0.0
509,2645,2645,1181.6878,5.5
510,2646,2646,2896.3329,5.0
511,2647,2647,356.9304,0.0
512,2648,2648,23897.3245,4.2
513,2649,2649,247.113,0.0
514,2650,2650,4061.2382,3.0555555555555554
515,2651,2651,34.62,0.0
516,2652,2652,6116.1136,4.3999999999999995
517,2653,2653,1228.8205,6.3
518,2655,2655,427.2764,0.0
519,2656,2656,1497.1368,4.2
520,2658,2658,748.0545,0.0
521,2659,2659,367.5445,0.0
522,2660,2660,451.2793,2.0
523,2661,2661,14.7623,0.0
524,2663,2663,492.6429,5.1
525,2665,2665,4109.6275,0.0
526,2666,2666,2462.5856,5.5
527,2668,2668,708.1132,2.0
528,2669,2669,6295.3459,4.0
529,2671,2671,3297.735,3.5
530,2672,2672,1794.2389,0.0
531,2675,2675,8518.5583,0.0
532,2678,2678,3.5099,0.0
533,2680,2680,1894.451,0.0
534,2681,2681,471.7586,0.0
535,2700,2700,3517.6729,3.0
536,2701,2701,852.1158,4.85
537,2702,2702,439.8686,0.0
538,2703,2703,56.8879,0.0
539,2705,2705,1129.153,2.2
540,2706,2706,725.4015,0.0
541,2707,2707,2112.3438,4.25
542,2710,2710,10466.1616,3.357142857142857
543,2711,2711,24180.2552,3.1333333333333333
544,2712,2712,966.5164,0.0
545,2713,2713,970.3101,2.0
546,2714,2714,708.6639,7.0
547,2715,2715,13750.0969,4.0
548,2716,2716,2360.4525,2.8000000000000003
549,2717,2717,134.5633,0.0
550,2720,2720,2485.6548,3.725
551,2721,2721,539.5029,0.0
552,2722,2722,1231.0262,0.0
553,2725,2725,262.3734,0.0
554,2726,2726,160.6689,4.0
555,2727,2727,981.5874,0.0
556,2729,2729,1069.5666,3.0
557,2730,2730,420.4857,3.3333333333333335
558,2731,2731,1428.4231,0.0
559,2732,2732,1849.8493,0.0
560,2733,2733,2279.3517,0.0
561,2734,2734,1755.2966,0.0
562,2735,2735,271.5744,0.0
563,2736,2736,213.2298,0.0
564,2737,2737,3345.6218,0.0
565,2738,2738,2067.0259,0.0
566,2739,2739,50.1706,0.0
567,2745,2745,168.7607,5.5
568,2747,2747,55.0667,3.1875
569,2748,2748,43.0734,0.0
570,2749,2749,47.0935,4.0
571,2750,2750,35.3701,2.4166666666666665
572,2752,2752,53.5689,5.25
573,2753,2753,166.3876,3.436363636363636
574,2754,2754,34.3251,3.7
575,2755,2755,3.0543,0.0
576,2756,2756,1486.8345,4.1923076923076925
577,2757,2757,8.3269,0.0
578,2758,2758,572.1443,4.0
579,2759,2759,15.5979,0.0
580,2760,2760,19.9308,3.5666666666666664
581,2761,2761,14.7648,2.0
582,2762,2762,13.8752,0.0
583,2763,2763,10.7285,2.0
584,2765,2765,130.746,3.0
585,2766,2766,27.2385,0.0
586,2767,2767,10.1088,4.4
587,2768,2768,9.0193,4.9
588,2769,2769,4.6535,0.0
589,2770,2770,24.7303,0.0
590,2773,2773,8.3936,5.0
591,2774,2774,21.2999,3.0
592,2775,2775,833.1402,3.1
593,2776,2776,14.932,3.675
594,2777,2777,54.7327,3.1777777777777776
595,2778,2778,20.9602,2.4
596,2779,2779,12.4995,3.9
597,2780,2780,38.4603,3.05625
598,2782,2782,21.0358,0.0
599,2783,2783,7.2887,3.0
600,2784,2784,6.1389,3.1
601,2785,2785,128.6447,2.8
602,2786,2786,84.7603,3.9
603,2787,2787,4632.7818,3.083333333333334
604,2790,2790,2481.3231,3.266666666666667
605,2791,2791,184.9651,0.0
606,2792,2792,369.6931,0.0
607,2793,2793,648.0055,0.0
608,2794,2794,1408.2659,4.1
609,2795,2795,5307.525,3.5291666666666663
610,2797,2797,147.8245,0.0
611,2798,2798,268.7089,0.0
612,2799,2799,630.7998,3.8333333333333335
613,2800,2800,1993.951,3.3684210526315788
614,2803,2803,342.0982,0.0
615,2804,2804,878.0498,0.0
616,2805,2805,289.854,0.0
617,2806,2806,519.6961,0.0
618,2807,2807,299.7008,0.0
619,2808,2808,242.5414,2.5
620,2809,2809,163.0067,0.0
621,2810,2810,2658.971,0.0
622,2817,2817,961.4848,0.0
623,2818,2818,471.7655,0.0
624,2820,2820,2438.751,5.1
625,2821,2821,2339.8603,3.0
626,2822,2822,593.4726,0.0
627,2823,2823,2782.3577,0.0
628,2824,2824,4843.6001,3.5
629,2825,2825,7298.9992,4.333333333333333
630,2826,2826,1153.7892,0.0
631,2827,2827,2872.9402,2.6333333333333333
632,2828,2828,2375.64,0.0
633,2829,2829,6664.7075,4.2
634,2830,2830,3013.6273,3.46875
635,2831,2831,22389.3648,4.2
636,2832,2832,9695.0643,4.0
637,2833,2833,5044.6093,3.2
638,2834,2834,2828.2929,0.0
639,2835,2835,30336.8248,5.833333333333333
640,2836,2836,31517.8004,4.96
641,2838,2838,3488.1482,4.0
642,2839,2839,12283.4719,4.5
643,2840,2840,62475.5917,4.833333333333333
644,2842,2842,1317.6706,3.0
645,2843,2843,1590.9155,5.5
646,2844,2844,1825.4323,3.0
647,2845,2845,67.0705,0.0
648,2846,2846,591.8498,6.2
649,2847,2847,98.897,0.0
650,2848,2848,166.2149,5.5
651,2849,2849,2801.764,3.625
652,2850,2850,6004.6524,3.1565217391304343
653,2852,2852,1240.9911,3.5
654,2864,2864,438.2458,0.0
655,2865,2865,620.1745,0.0
656,2866,2866,1198.7089,3.25
657,2867,2867,1042.378,0.0
658,2868,2868,777.9814,0.0
659,2869,2869,2103.7978,2.5
660,2870,2870,2300.4911,2.5
661,2871,2871,4193.4835,4.383333333333334
662,2873,2873,3202.9936,3.2
663,2874,2874,1358.1326,0.0
664,2875,2875,2311.0022,3.0
665,2876,2876,733.3775,0.0
666,2877,2877,14859.9262,4.125
667,2878,2878,18261.1235,5.0
668,2879,2879,13320.0094,0.0
669,2880,2880,66196.0348,3.3777777777777778
670,2898,2898,16.2918,0.0
671,2899,2899,38.6509,0.0
672,2900,2900,101.1042,0.0
673,2902,2902,11.3361,0.0
674,2903,2903,6.484,0.0
675,2904,2904,9.7514,3.15
676,2905,2905,19.8141,0.0
677,2906,2906,11.2186,3.0
678,2911,2911,5.0536,3.0
679,2912,2912,49.725,4.3
680,2913,2913,17.7279,3.0
681,2914,2914,16.4907,0.0
682,3000,3000,3.1881,2.75
683,3002,3002,1.8557,0.0
684,3003,3003,6.5821,0.0
685,3004,3004,3.3164,3.3538461538461544
686,3005,3005,0.1183,0.0
687,3006,3006,1.8541,0.0
688,3008,3008,3.0296,0.0
689,3010,3010,0.5403,0.0
690,3011,3011,5.9663,0.0
691,3012,3012,15.2579,0.0
692,3013,3013,5.6585,0.0
693,3015,3015,8.9003,0.0
694,3016,3016,7.3729,0.0
695,3018,3018,17.6847,0.0
696,3019,3019,4.3246,0.0
697,3020,3020,25.1062,5.0
698,3021,3021,19.7531,4.3
699,3022,3022,2.1307,0.0
700,3023,3023,39.5155,0.0
701,3024,3024,151.2862,0.0
702,3025,3025,13.9443,0.0
703,3026,3026,15.4613,0.0
704,3027,3027,3.8325,0.0
705,3028,3028,15.9193,2.0
706,3029,3029,102.9012,0.0
707,3030,3030,252.7174,5.0
708,3031,3031,5.0187,0.0
709,3032,3032,9.7479,3.2
710,3033,3033,8.8077,0.0
711,3034,3034,5.4087,0.0
712,3036,3036,18.1531,2.0
713,3037,3037,22.5466,4.1000000000000005
714,3038,3038,13.3509,6.7
715,3039,3039,4.3551,0.0
716,3040,3040,8.7366,0.0
717,3041,3041,8.2316,2.0
718,3042,3042,8.8958,0.0
719,3043,3043,12.4013,0.0
720,3044,3044,8.0232,2.0
721,3045,3045,27.0408,0.0
722,3046,3046,14.2983,2.0
723,3047,3047,11.4857,0.0
724,3048,3048,7.7607,0.0
725,3049,3049,10.0721,0.0
726,3050,3050,0.0827,0.0
727,3051,3051,2.3455,3.0
728,3052,3052,3.442,2.0
729,3053,3053,1.7488,0.0
730,3054,3054,2.3042,0.0
731,3055,3055,3.2333,0.0
732,3056,3056,4.9839,4.0
733,3057,3057,2.257,0.0
734,3058,3058,11.7021,2.0
735,3059,3059,30.5629,0.0
736,3060,3060,5.2301,0.0
737,3061,3061,12.247,0.0
738,3062,3062,5.4102,0.0
739,3063,3063,45.0391,0.0
740,3064,3064,107.2974,0.0
741,3065,3065,1.4196,0.0
742,3066,3066,1.3267,0.0
743,3067,3067,1.8302,3.0
744,3068,3068,4.053,0.0
745,3070,3070,6.0094,3.0
746,3071,3071,5.1328,0.0
747,3072,3072,11.4678,0.0
748,3073,3073,18.9665,0.0
749,3074,3074,14.7441,0.0
750,3075,3075,7.7247,0.0
751,3076,3076,35.2737,0.0
752,3078,3078,6.3554,0.0
753,3079,3079,7.6392,0.0
754,3081,3081,6.231,0.0
755,3082,3082,13.066,0.0
756,3083,3083,16.1944,0.0
757,3084,3084,13.0609,0.0
758,3085,3085,7.5041,0.0
759,3086,3086,2.3848,0.0
760,3087,3087,3.7507,0.0
761,3088,3088,13.1584,0.0
762,3089,3089,17.836,5.0
763,3090,3090,10.9752,0.0
764,3091,3091,15.3453,0.0
765,3093,3093,6.8224,0.0
766,3094,3094,3.8318,2.0
767,3095,3095,30.2142,3.0
768,3096,3096,8.9885,0.0
769,3097,3097,39.7809,0.0
770,3099,3099,99.9978,0.0
771,3101,3101,10.4847,0.0
772,3102,3102,4.0648,0.0
773,3103,3103,5.2738,0.0
774,3104,3104,9.0928,2.0
775,3105,3105,6.5138,0.8
776,3106,3106,16.141,0.0
777,3107,3107,5.9227,0.0
778,3108,3108,8.7804,6.0
779,3109,3109,11.108,0.0
780,3111,3111,11.691,0.0
781,3113,3113,26.1086,2.0
782,3114,3114,9.4751,0.0
783,3115,3115,23.2172,0.0
784,3116,3116,22.2024,0.0
785,3121,3121,6.2125,3.0
786,3122,3122,5.8773,0.0
787,3123,3123,3.4843,0.0
788,3124,3124,7.5978,0.0
789,3125,3125,6.0826,3.0
